nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolvednbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolved, weight0, weight1, weight2
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 5, 3, 2
8, 3, 57, 61, 0.0, 0.0, 0.0, false, 4, 4, 2
8, 3, 64, 73, 0.0, 0.0, 0.0, false, 3, 3, 5
8, 3, 69, 77, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 2, 5, 5
8, 3, 68, 69, 0.0, 0.0, 0.0, false, 2, 3, 5
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 4, 4, 4
8, 3, 48, 57, 0.0, 0.0, 0.0, false, 2, 3, 2
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 5, 4, 3
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 4, 3, 2
8, 3, 60, 64, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 37, 43, 0.0, 0.0, 0.0, false, 2, 5, 3
8, 3, 48, 57, 0.0, 0.0, 0.0, false, 2, 5, 2
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 4, 5, 4
8, 3, 56, 62, 0.0, 0.0, 0.0, false, 5, 5, 4
8, 3, 79, 80, 0.0, 0.0, 0.0, false, 3, 2, 4
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 3, 3, 4
8, 3, 56, 62, 0.0, 0.0, 0.0, false, 4, 2, 2
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 2, 5, 4
8, 3, 49, 55, 0.0, 0.0, 0.0, false, 2, 4, 3
8, 3, 61, 67, 0.0, 0.0, 0.0, false, 4, 2, 4
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 5, 4, 3
8, 3, 58, 60, 0.0, 0.0, 0.0, false, 3, 2, 4
8, 3, 41, 48, 0.0, 0.0, 0.0, false, 4, 2, 3
8, 3, 58, 60, 0.0, 0.0, 0.0, false, 4, 3, 2
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 3, 4, 5
8, 3, 35, 42, 0.0, 0.0, 0.0, false, 3, 2, 2
8, 3, 60, 66, 0.0, 0.0, 0.0, false, 4, 2, 2
8, 3, 49, 55, 0.0, 0.0, 0.0, false, 2, 5, 4
8, 3, 66, 71, 0.0, 0.0, 0.0, false, 4, 3, 5
8, 3, 65, 74, 0.0, 0.0, 0.0, false, 3, 3, 3
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 5, 2, 3
8, 3, 33, 42, 4.0, 13.0, 14.0, true, 2, 2, 4
8, 3, 83, 87, 0.0, 0.0, 0.0, false, 3, 5, 3
8, 3, 75, 79, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 83, 87, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 62, 72, 0.0, 0.0, 0.0, false, 5, 2, 3
8, 3, 31, 40, 0.0, 0.0, 0.0, false, 3, 2, 3
8, 3, 79, 80, 0.0, 0.0, 0.0, false, 4, 5, 5
8, 3, 48, 56, 4.0, 38.0, 37.0, false, 2, 3, 3
8, 3, 47, 55, 10.0, 31.0, 23.0, false, 4, 2, 2
8, 3, 38, 46, 0.0, 0.0, 0.0, false, 4, 5, 5
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 3, 5, 4
8, 3, 41, 48, 0.0, 0.0, 0.0, false, 3, 2, 5
8, 3, 34, 43, 0.0, 0.0, 0.0, false, 2, 3, 2
8, 3, 66, 67, 0.0, 0.0, 0.0, false, 5, 3, 2
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 3, 3, 2
8, 3, 61, 67, 0.0, 0.0, 0.0, false, 3, 2, 3
8, 3, 88, 93, 0.0, 0.0, 0.0, false, 5, 5, 4
8, 3, 47, 55, 10.0, 34.0, 21.0, false, 5, 2, 2
8, 3, 65, 74, 0.0, 0.0, 0.0, false, 5, 5, 3
8, 3, 34, 43, 0.0, 0.0, 0.0, false, 3, 4, 2
8, 3, 63, 68, 0.0, 0.0, 0.0, false, 3, 3, 5
8, 3, 69, 77, 0.0, 0.0, 0.0, false, 4, 5, 2
8, 3, 76, 79, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 58, 64, 0.0, 0.0, 0.0, false, 2, 3, 2
8, 3, 64, 66, 0.0, 0.0, 0.0, false, 4, 2, 3
8, 3, 64, 70, 0.0, 0.0, 0.0, false, 4, 3, 2
8, 3, 45, 52, 0.0, 0.0, 0.0, false, 5, 2, 3
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 3, 4, 3
8, 3, 47, 51, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 4, 4, 5
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 88, 93, 0.0, 0.0, 0.0, false, 4, 5, 5
8, 3, 58, 60, 0.0, 0.0, 0.0, false, 4, 2, 4
8, 3, 74, 78, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 74, 78, 0.0, 0.0, 0.0, false, 3, 4, 3
8, 3, 68, 69, 0.0, 0.0, 0.0, false, 4, 2, 5
8, 3, 37, 43, 0.0, 0.0, 0.0, false, 5, 5, 3
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 74, 78, 0.0, 0.0, 0.0, false, 4, 5, 4
8, 3, 45, 52, 0.0, 0.0, 0.0, false, 5, 2, 3
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 5, 4, 5
8, 3, 79, 84, 0.0, 0.0, 0.0, false, 2, 3, 4
8, 3, 45, 51, 0.0, 0.0, 0.0, false, 3, 3, 4
8, 3, 65, 74, 0.0, 0.0, 0.0, false, 2, 2, 3
8, 3, 78, 83, 0.0, 0.0, 0.0, false, 5, 3, 3
8, 3, 78, 83, 0.0, 0.0, 0.0, false, 4, 5, 3
8, 3, 62, 72, 0.0, 0.0, 0.0, false, 3, 2, 5
8, 3, 31, 41, 0.0, 0.0, 0.0, false, 3, 3, 5
8, 3, 61, 69, 0.0, 0.0, 0.0, false, 4, 5, 2
8, 3, 67, 70, 0.0, 0.0, 0.0, false, 5, 5, 4
8, 3, 78, 83, 0.0, 0.0, 0.0, false, 5, 5, 4
8, 3, 62, 72, 0.0, 0.0, 0.0, false, 4, 2, 5
8, 3, 38, 47, 10.0, 15.0, 17.0, true, 2, 2, 2
8, 3, 74, 78, 0.0, 0.0, 0.0, false, 3, 5, 4
8, 3, 76, 79, 0.0, 0.0, 0.0, false, 2, 2, 5
8, 3, 88, 93, 0.0, 0.0, 0.0, false, 2, 5, 5
8, 3, 49, 55, 0.0, 0.0, 0.0, false, 2, 5, 2
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 5, 2, 4
8, 3, 23, 36, 0.0, 0.0, 0.0, false, 5, 2, 2
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 3, 5, 4
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 3, 3, 4
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 3, 3, 5
8, 3, 65, 71, 0.0, 0.0, 0.0, false, 5, 4, 2
8, 3, 47, 51, 0.0, 0.0, 0.0, false, 3, 5, 5
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 4, 5, 4
8, 3, 64, 66, 0.0, 0.0, 0.0, false, 5, 3, 3
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 4, 2, 5
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 3, 4, 2
8, 3, 64, 70, 0.0, 0.0, 0.0, false, 2, 3, 4
8, 3, 79, 80, 0.0, 0.0, 0.0, false, 4, 2, 3
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 4, 3, 2
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 2, 3, 4
8, 3, 58, 60, 0.0, 0.0, 0.0, false, 2, 3, 4
8, 3, 68, 69, 0.0, 0.0, 0.0, false, 2, 5, 5
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 5, 2, 4
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 4, 4, 4
8, 3, 45, 52, 0.0, 0.0, 0.0, false, 2, 2, 5
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 4, 3, 3
8, 3, 35, 42, 0.0, 0.0, 0.0, false, 2, 2, 4
8, 3, 45, 52, 0.0, 0.0, 0.0, false, 5, 2, 2
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 31, 40, 0.0, 0.0, 0.0, false, 3, 2, 3
8, 3, 66, 71, 0.0, 0.0, 0.0, false, 2, 3, 5
8, 3, 64, 69, 0.0, 0.0, 0.0, false, 5, 3, 3
8, 3, 83, 87, 0.0, 0.0, 0.0, false, 3, 4, 2
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 2, 3, 5
8, 3, 61, 67, 0.0, 0.0, 0.0, false, 4, 2, 3
8, 3, 76, 79, 0.0, 0.0, 0.0, false, 2, 4, 4
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 4, 3, 4
8, 3, 31, 40, 0.0, 0.0, 0.0, false, 5, 2, 2
8, 3, 74, 78, 0.0, 0.0, 0.0, false, 3, 4, 2
8, 3, 88, 93, 0.0, 0.0, 0.0, false, 3, 4, 4
8, 3, 48, 57, 0.0, 0.0, 0.0, false, 2, 4, 5
8, 3, 38, 47, 4.0, 13.0, 12.0, true, 2, 2, 2
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 3, 3, 2
8, 3, 58, 60, 0.0, 0.0, 0.0, false, 4, 4, 5
8, 3, 63, 68, 0.0, 0.0, 0.0, false, 3, 5, 4
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 4, 4, 2
8, 3, 48, 57, 0.0, 0.0, 0.0, false, 5, 5, 2
8, 3, 61, 67, 0.0, 0.0, 0.0, false, 5, 2, 4
8, 3, 64, 69, 0.0, 0.0, 0.0, false, 2, 4, 3
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 3, 4, 4
8, 3, 102, 104, 0.0, 0.0, 0.0, false, 3, 4, 3
8, 3, 21, 33, 0.0, 0.0, 0.0, false, 4, 2, 4
8, 3, 79, 84, 0.0, 0.0, 0.0, false, 2, 5, 4
8, 3, 27, 36, 0.0, 0.0, 0.0, false, 3, 5, 2
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 5, 2, 5
8, 3, 67, 70, 0.0, 0.0, 0.0, false, 2, 5, 2
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 2, 4, 3
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 5, 4, 4
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 4, 2, 3
8, 3, 60, 64, 0.0, 0.0, 0.0, false, 3, 5, 4
8, 3, 60, 66, 0.0, 0.0, 0.0, false, 5, 2, 5
8, 3, 41, 48, 0.0, 0.0, 0.0, false, 3, 2, 4
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 5, 3, 5
8, 3, 83, 87, 0.0, 0.0, 0.0, false, 3, 4, 3
8, 3, 88, 93, 0.0, 0.0, 0.0, false, 5, 3, 5
8, 3, 87, 92, 0.0, 0.0, 0.0, false, 3, 5, 5
8, 3, 77, 87, 0.0, 0.0, 0.0, false, 5, 4, 4
8, 3, 1, 9, 0.0, 0.0, 0.0, false, 5, 2, 4
8, 3, 58, 64, 0.0, 0.0, 0.0, false, 2, 3, 2
8, 3, 78, 84, 0.0, 0.0, 0.0, false, 3, 4, 2
8, 3, 49, 55, 0.0, 0.0, 0.0, false, 2, 4, 2
8, 3, 79, 89, 0.0, 0.0, 0.0, false, 2, 3, 4
8, 3, 64, 73, 0.0, 0.0, 0.0, false, 3, 2, 5
8, 3, 69, 77, 0.0, 0.0, 0.0, false, 2, 5, 4
8, 3, 57, 60, 0.0, 0.0, 0.0, false, 5, 5, 3
8, 3, 83, 87, 0.0, 0.0, 0.0, false, 5, 5, 5
