nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,1.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,1.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,1.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 1.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,1.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
9, 2 ,0.0, 0.0
