nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
8, 2, 1.0, 0.0, 0.0, 39.0, 31.0, 40.0, 1.0, 0.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 27.0, 21.0, 33.0, 1.0, 2.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 39.0, 31.0, 40.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 49.0, 41.0, 49.0, 0.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 1.0, 0.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 47.0, 36.0, 50.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 51.0, 43.0, 51.0, 1.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 49.0, 57.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 0.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 27.0, 21.0, 33.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 49.0, 57.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 63.0, 55.0, 63.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 1.0, 0.0, 53.0, 48.0, 53.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 47.0, 36.0, 50.0, 1.0, 0.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 57.0, 49.0, 57.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 0.0, 0.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 24.0, 18.0, 34.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 1.0, 0.0, 47.0, 44.0, 47.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 2.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 40.0, 34.0, 41.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 40.0, 34.0, 41.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 0.0, 0.0, true, 2.0, 2.0
8, 2, 1.0, 0.0, 0.0, 42.0, 37.0, 43.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 2.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 1.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 42.0, 37.0, 43.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 0.0, 2.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 40.0, 34.0, 41.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 27.0, 21.0, 33.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 24.0, 18.0, 34.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 27.0, 21.0, 33.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 0.0, 0.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 39.0, 36.0, 40.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 24.0, 18.0, 34.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 0.0, 0.0, true, 3.0, 3.0
8, 2, 1.0, 0.0, 0.0, 35.0, 25.0, 38.0, 1.0, 1.0, true, 4.0, 4.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 1.0, 0.0, 42.0, 37.0, 43.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 31.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 9.0, 1.0, 9.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 64.0, 60.0, 64.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 49.0, 57.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 40.0, 34.0, 41.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 39.0, 36.0, 40.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 40.0, 34.0, 41.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 49.0, 57.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 1.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 27.0, 21.0, 33.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 31.0, 23.0, 34.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 31.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 63.0, 55.0, 63.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 47.0, 44.0, 47.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 49.0, 41.0, 49.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 40.0, 34.0, 41.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 39.0, 36.0, 40.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 43.0, 51.0, 1.0, 0.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 49.0, 41.0, 49.0, 1.0, 1.0, true, 2.0, 2.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 63.0, 55.0, 63.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 45.0, 61.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 57.0, 49.0, 57.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 25.0, 38.0, 0.0, 1.0, true, 4.0, 4.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 1.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 35.0, 25.0, 38.0, 0.0, 0.0, true, 4.0, 4.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 53.0, 48.0, 53.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 60.0, 57.0, 60.0, 1.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 43.0, 51.0, 1.0, 1.0, true, 3.0, 3.0
8, 2, 0.0, 0.0, 0.0, 42.0, 37.0, 43.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 63.0, 55.0, 63.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 33.0, 27.0, 36.0, 1.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 31.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 36.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 27.0, 21.0, 33.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 37.0, 42.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 35.0, 30.0, 38.0, 0.0, 0.0, false, 0.0, 0.0
8, 2, 1.0, 0.0, 0.0, 51.0, 47.0, 51.0, 0.0, 1.0, false, 0.0, 0.0
8, 2, 0.0, 0.0, 0.0, 41.0, 33.0, 42.0, 1.0, 0.0, true, 3.0, 3.0
