nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
9, 2, 23, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 11, 31, 3.0, 2.0, 7.0, true, true, true, 33.0, 62.0, 93.0, 161.0, 1, 1
9, 2, 29, 42, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2
9, 2, 39, 55, 4.0, 17.0, 41.0, true, true, true, 117.0, 194.0, 165.0, 273.0, 3, 2
9, 2, 46, 56, 3.0, 21.0, 27.0, false, false, true, 138.0, 227.0, 168.0, 276.0, 3, 3
9, 2, 39, 55, 4.0, 18.0, 39.0, true, true, true, 117.0, 194.0, 165.0, 273.0, 2, 3
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 41, 48, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 39, 55, 4.0, 16.0, 40.0, true, true, true, 117.0, 194.0, 165.0, 273.0, 2, 3
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 15, 32, 2.0, 5.0, 11.0, true, true, true, 45.0, 80.0, 96.0, 164.0, 2, 1
9, 2, 41, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 39, 55, 4.0, 17.0, 39.0, true, true, true, 117.0, 194.0, 165.0, 273.0, 3, 2
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5
9, 2, 35, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 41, 60, 1.0, 14.0, 22.0, true, true, true, 123.0, 204.0, 180.0, 298.0, 5, 1
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 35, 53, 2.0, 13.0, 17.0, true, true, true, 105.0, 176.0, 159.0, 265.0, 1, 4
9, 2, 18, 33, 1.0, 5.0, 12.0, true, true, true, 54.0, 93.0, 99.0, 167.0, 3, 1
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 20, 42, 3.0, 11.0, 16.0, true, true, true, 60.0, 105.0, 126.0, 214.0, 2, 1
9, 2, 72, 81, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 41, 48, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 23, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2
9, 2, 54, 63, 2.0, 281.0, 475.0, false, false, true, 162.0, 263.0, 189.0, 307.0, 5, 2
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 64, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 41, 51, 2.0, 19.0, 20.0, true, true, true, 123.0, 204.0, 153.0, 253.0, 1, 5
9, 2, 64, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 41, 51, 2.0, 17.0, 21.0, true, true, true, 123.0, 204.0, 153.0, 253.0, 1, 5
9, 2, 33, 45, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5
9, 2, 41, 75, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
9, 2, 18, 33, 1.0, 6.0, 11.0, true, true, true, 54.0, 93.0, 99.0, 167.0, 1, 3
9, 2, 33, 45, 2.0, 15.0, 11.0, true, true, true, 99.0, 164.0, 135.0, 223.0, 3, 2
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 41, 75, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
9, 2, 41, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 11, 31, 3.0, 2.0, 7.0, true, true, true, 33.0, 62.0, 93.0, 161.0, 1, 1
9, 2, 28, 43, 3.0, 6.0, 8.0, true, true, true, 84.0, 143.0, 129.0, 217.0, 3, 1
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 41, 75, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
9, 2, 11, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 1
9, 2, 27, 43, 4.0, 14.0, 18.0, true, true, true, 81.0, 138.0, 129.0, 217.0, 2, 2
9, 2, 54, 63, 2.0, 284.0, 473.0, false, false, true, 162.0, 263.0, 189.0, 307.0, 5, 2
9, 2, 33, 45, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 20, 42, 3.0, 10.0, 15.0, true, true, true, 60.0, 105.0, 126.0, 214.0, 1, 2
9, 2, 20, 39, 4.0, 11.0, 41.0, true, true, true, 60.0, 105.0, 117.0, 199.0, 1, 2
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 20, 42, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4
9, 2, 11, 32, 2.0, 2.0, 7.0, true, true, true, 33.0, 62.0, 96.0, 166.0, 1, 1
9, 2, 1, 10, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 33, 45, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2
9, 2, 64, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4
9, 2, 20, 42, 3.0, 16.0, 20.0, true, true, true, 60.0, 105.0, 126.0, 214.0, 1, 2
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 20, 39, 4.0, 14.0, 80.0, true, true, true, 60.0, 105.0, 117.0, 199.0, 1, 2
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4
9, 2, 28, 46, 3.0, 17.0, 82.0, true, true, true, 84.0, 143.0, 138.0, 232.0, 3, 1
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3
9, 2, 49, 54, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 72, 81, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 11, 35, 1.0, 1.0, 7.0, true, true, true, 33.0, 62.0, 105.0, 181.0, 1, 1
9, 2, 64, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 40, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4
9, 2, 14, 33, 1.0, 2.0, 7.0, true, true, true, 42.0, 75.0, 99.0, 169.0, 1, 2
9, 2, 18, 33, 1.0, 5.0, 40.0, true, true, true, 54.0, 93.0, 99.0, 167.0, 1, 3
9, 2, 41, 51, 2.0, 26.0, 19.0, true, true, true, 123.0, 204.0, 153.0, 253.0, 1, 5
9, 2, 49, 66, 2.0, 20.0, 30.0, true, true, true, 147.0, 242.0, 198.0, 326.0, 2, 4
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 33, 45, 2.0, 15.0, 10.0, true, true, true, 99.0, 164.0, 135.0, 223.0, 2, 3
9, 2, 33, 45, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3
9, 2, 59, 78, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2
9, 2, 51, 57, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
9, 2, 16, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3
9, 2, 35, 64, 1.0, 11.0, 22.0, true, true, true, 105.0, 176.0, 192.0, 320.0, 1, 4
9, 2, 45, 55, 4.0, 51.0, 66.0, false, false, true, 135.0, 222.0, 165.0, 271.0, 2, 4
9, 2, 51, 58, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 20, 42, 3.0, 10.0, 16.0, true, true, true, 60.0, 105.0, 126.0, 214.0, 1, 2
9, 2, 11, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5
9, 2, 33, 45, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3
9, 2, 16, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 62, 66, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
9, 2, 14, 33, 1.0, 2.0, 6.0, true, true, true, 42.0, 75.0, 99.0, 169.0, 1, 2
9, 2, 11, 31, 3.0, 2.0, 7.0, true, true, true, 33.0, 62.0, 93.0, 161.0, 1, 1
9, 2, 41, 60, 1.0, 15.0, 22.0, true, true, true, 123.0, 204.0, 180.0, 298.0, 5, 1
9, 2, 23, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4
9, 2, 41, 60, 1.0, 15.0, 22.0, true, true, true, 123.0, 204.0, 180.0, 298.0, 5, 1
9, 2, 46, 56, 3.0, 21.0, 26.0, false, false, true, 138.0, 227.0, 168.0, 276.0, 3, 3
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
9, 2, 15, 32, 2.0, 5.0, 12.0, true, true, true, 45.0, 80.0, 96.0, 164.0, 2, 1
9, 2, 36, 48, 3.0, 12.0, 17.0, true, true, true, 108.0, 179.0, 144.0, 238.0, 2, 3
9, 2, 79, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 27, 43, 4.0, 13.0, 17.0, true, true, true, 81.0, 138.0, 129.0, 217.0, 2, 2
9, 2, 36, 46, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4
9, 2, 16, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
9, 2, 28, 46, 3.0, 16.0, 86.0, true, true, true, 84.0, 143.0, 138.0, 232.0, 1, 3
9, 2, 49, 66, 2.0, 34.0, 71.0, true, true, true, 147.0, 242.0, 198.0, 326.0, 2, 4
9, 2, 28, 44, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4
9, 2, 13, 36, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1
9, 2, 20, 34, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1
9, 2, 64, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4
9, 2, 28, 53, 2.0, 15.0, 18.0, true, true, true, 84.0, 143.0, 159.0, 267.0, 1, 3
9, 2, 49, 54, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
9, 2, 49, 66, 2.0, 51.0, 69.0, true, true, true, 147.0, 242.0, 198.0, 326.0, 2, 4
9, 2, 49, 66, 2.0, 46.0, 30.0, true, true, true, 147.0, 242.0, 198.0, 326.0, 4, 2
